idx,Symbol,avg,Date,Open,High,Low,Close,date,time,hour,ampm,ts
16976,,3793.33,,,,,,Wed Sep 13 2017 15:00:00 GMT+0100 (British Summer Time),03-PM,15,PM,
16977,,3835.83,,,,,,Wed Sep 13 2017 14:00:00 GMT+0100 (British Summer Time),02-PM,14,PM,
16978,,3892.495,,,,,,Wed Sep 13 2017 13:00:00 GMT+0100 (British Summer Time),01-PM,13,PM,
16979,,3868.495,,,,,,Thu Sep 14 2017 00:00:00 GMT+0100 (British Summer Time),12-PM,24,PM,
16980,,3826.01,,,,,,Wed Sep 13 2017 11:00:00 GMT+0100 (British Summer Time),11-AM,11,AM,
16981,,3892.965,,,,,,Wed Sep 13 2017 10:00:00 GMT+0100 (British Summer Time),10-AM,10,AM,
16982,,3952.075,,,,,,Wed Sep 13 2017 09:00:00 GMT+0100 (British Summer Time),09-AM,9,AM,
16983,,3936,,,,,,Wed Sep 13 2017 08:00:00 GMT+0100 (British Summer Time),08-AM,8,AM,
16984,,3941.79,,,,,,Wed Sep 13 2017 07:00:00 GMT+0100 (British Summer Time),07-AM,7,AM,
16985,,3944.86,,,,,,Wed Sep 13 2017 06:00:00 GMT+0100 (British Summer Time),06-AM,6,AM,
16986,,3942.415,,,,,,Wed Sep 13 2017 05:00:00 GMT+0100 (British Summer Time),05-AM,5,AM,
16987,,3940.885,,,,,,Wed Sep 13 2017 04:00:00 GMT+0100 (British Summer Time),04-AM,4,AM,
16988,,3979.92,,,,,,Wed Sep 13 2017 03:00:00 GMT+0100 (British Summer Time),03-AM,3,AM,
16989,,4058.59,,,,,,Wed Sep 13 2017 02:00:00 GMT+0100 (British Summer Time),02-AM,2,AM,
16990,,4111.575,,,,,,Wed Sep 13 2017 01:00:00 GMT+0100 (British Summer Time),01-AM,1,AM,
16991,,4146.345,,,,,,Wed Sep 13 2017 12:00:00 GMT+0100 (British Summer Time),12-AM,12,AM,
16992,,4171.120000000001,,,,,,Tue Sep 12 2017 23:00:00 GMT+0100 (British Summer Time),11-PM,23,PM,
16993,,4182.370000000001,,,,,,Tue Sep 12 2017 22:00:00 GMT+0100 (British Summer Time),10-PM,22,PM,
16994,,4168.17,,,,,,Tue Sep 12 2017 21:00:00 GMT+0100 (British Summer Time),09-PM,21,PM,
16995,,4157.8099999999995,,,,,,Tue Sep 12 2017 20:00:00 GMT+0100 (British Summer Time),08-PM,20,PM,
16996,,4129.875,,,,,,Tue Sep 12 2017 19:00:00 GMT+0100 (British Summer Time),07-PM,19,PM,
16997,,4147.625,,,,,,Tue Sep 12 2017 18:00:00 GMT+0100 (British Summer Time),06-PM,18,PM,
16998,,4240.495,,,,,,Tue Sep 12 2017 17:00:00 GMT+0100 (British Summer Time),05-PM,17,PM,
16999,,4269.355,,,,,,Tue Sep 12 2017 16:00:00 GMT+0100 (British Summer Time),04-PM,16,PM,
17000,,4265.865,,,,,,Tue Sep 12 2017 15:00:00 GMT+0100 (British Summer Time),03-PM,15,PM,
17001,,4266.225,,,,,,Tue Sep 12 2017 14:00:00 GMT+0100 (British Summer Time),02-PM,14,PM,
17002,,4287.125,,,,,,Tue Sep 12 2017 13:00:00 GMT+0100 (British Summer Time),01-PM,13,PM,
17003,,4327.455,,,,,,Wed Sep 13 2017 00:00:00 GMT+0100 (British Summer Time),12-PM,24,PM,
17004,,4335.05,,,,,,Tue Sep 12 2017 11:00:00 GMT+0100 (British Summer Time),11-AM,11,AM,
17005,,4326.18,,,,,,Tue Sep 12 2017 10:00:00 GMT+0100 (British Summer Time),10-AM,10,AM,
17006,,4307.754999999999,,,,,,Tue Sep 12 2017 09:00:00 GMT+0100 (British Summer Time),09-AM,9,AM,
17007,,4327.075,,,,,,Tue Sep 12 2017 08:00:00 GMT+0100 (British Summer Time),08-AM,8,AM,
17008,,4363.5,,,,,,Tue Sep 12 2017 07:00:00 GMT+0100 (British Summer Time),07-AM,7,AM,
17009,,4345.5,,,,,,Tue Sep 12 2017 06:00:00 GMT+0100 (British Summer Time),06-AM,6,AM,
17010,,4310.59,,,,,,Tue Sep 12 2017 05:00:00 GMT+0100 (British Summer Time),05-AM,5,AM,
17011,,4295.215,,,,,,Tue Sep 12 2017 04:00:00 GMT+0100 (British Summer Time),04-AM,4,AM,
17012,,4281.6900000000005,,,,,,Tue Sep 12 2017 03:00:00 GMT+0100 (British Summer Time),03-AM,3,AM,
17013,,4253.05,,,,,,Tue Sep 12 2017 02:00:00 GMT+0100 (British Summer Time),02-AM,2,AM,
17014,,4239.385,,,,,,Tue Sep 12 2017 01:00:00 GMT+0100 (British Summer Time),01-AM,1,AM,
17015,,4225.135,,,,,,Tue Sep 12 2017 12:00:00 GMT+0100 (British Summer Time),12-AM,12,AM,
17016,,4209.77,,,,,,Mon Sep 11 2017 23:00:00 GMT+0100 (British Summer Time),11-PM,23,PM,
17017,,4191.29,,,,,,Mon Sep 11 2017 22:00:00 GMT+0100 (British Summer Time),10-PM,22,PM,
17018,,4168.015,,,,,,Mon Sep 11 2017 21:00:00 GMT+0100 (British Summer Time),09-PM,21,PM,
17019,,4173.395,,,,,,Mon Sep 11 2017 20:00:00 GMT+0100 (British Summer Time),08-PM,20,PM,
17020,,4192.475,,,,,,Mon Sep 11 2017 19:00:00 GMT+0100 (British Summer Time),07-PM,19,PM,
17021,,4201.34,,,,,,Mon Sep 11 2017 18:00:00 GMT+0100 (British Summer Time),06-PM,18,PM,
17022,,4225.514999999999,,,,,,Mon Sep 11 2017 17:00:00 GMT+0100 (British Summer Time),05-PM,17,PM,
17023,,4251.16,,,,,,Mon Sep 11 2017 16:00:00 GMT+0100 (British Summer Time),04-PM,16,PM,
17024,,4253.655000000001,,,,,,Mon Sep 11 2017 15:00:00 GMT+0100 (British Summer Time),03-PM,15,PM,
17025,,4258.215,,,,,,Mon Sep 11 2017 14:00:00 GMT+0100 (British Summer Time),02-PM,14,PM,
17026,,4229.7,,,,,,Mon Sep 11 2017 13:00:00 GMT+0100 (British Summer Time),01-PM,13,PM,
17027,,4195.26,,,,,,Tue Sep 12 2017 00:00:00 GMT+0100 (British Summer Time),12-PM,24,PM,
17028,,4183.885,,,,,,Mon Sep 11 2017 11:00:00 GMT+0100 (British Summer Time),11-AM,11,AM,
17029,,4167.969999999999,,,,,,Mon Sep 11 2017 10:00:00 GMT+0100 (British Summer Time),10-AM,10,AM,
17030,,4163.16,,,,,,Mon Sep 11 2017 09:00:00 GMT+0100 (British Summer Time),09-AM,9,AM,
17031,,4172.674999999999,,,,,,Mon Sep 11 2017 08:00:00 GMT+0100 (British Summer Time),08-AM,8,AM,
17032,,4171.865,,,,,,Mon Sep 11 2017 07:00:00 GMT+0100 (British Summer Time),07-AM,7,AM,
17033,,4163.505,,,,,,Mon Sep 11 2017 06:00:00 GMT+0100 (British Summer Time),06-AM,6,AM,
17034,,4165.515,,,,,,Mon Sep 11 2017 05:00:00 GMT+0100 (British Summer Time),05-AM,5,AM,
17035,,4240.535,,,,,,Mon Sep 11 2017 04:00:00 GMT+0100 (British Summer Time),04-AM,4,AM,
17036,,4292.23,,,,,,Mon Sep 11 2017 03:00:00 GMT+0100 (British Summer Time),03-AM,3,AM,
17037,,4266.205,,,,,,Mon Sep 11 2017 02:00:00 GMT+0100 (British Summer Time),02-AM,2,AM,
17038,,4185.55,,,,,,Mon Sep 11 2017 01:00:00 GMT+0100 (British Summer Time),01-AM,1,AM,
17039,,4120.735000000001,,,,,,Mon Sep 11 2017 12:00:00 GMT+0100 (British Summer Time),12-AM,12,AM,
17040,,4185.055,,,,,,Sun Sep 10 2017 23:00:00 GMT+0100 (British Summer Time),11-PM,23,PM,
17041,,4217.969999999999,,,,,,Sun Sep 10 2017 22:00:00 GMT+0100 (British Summer Time),10-PM,22,PM,
17042,,4215.105,,,,,,Sun Sep 10 2017 21:00:00 GMT+0100 (British Summer Time),09-PM,21,PM,
17043,,4254.165,,,,,,Sun Sep 10 2017 20:00:00 GMT+0100 (British Summer Time),08-PM,20,PM,
17044,,4255.99,,,,,,Sun Sep 10 2017 19:00:00 GMT+0100 (British Summer Time),07-PM,19,PM,
17045,,4242.365,,,,,,Sun Sep 10 2017 18:00:00 GMT+0100 (British Summer Time),06-PM,18,PM,
17046,,4188.475,,,,,,Sun Sep 10 2017 17:00:00 GMT+0100 (British Summer Time),05-PM,17,PM,
17047,,4112.405,,,,,,Sun Sep 10 2017 16:00:00 GMT+0100 (British Summer Time),04-PM,16,PM,
17048,,4102.965,,,,,,Sun Sep 10 2017 15:00:00 GMT+0100 (British Summer Time),03-PM,15,PM,
17049,,4109.655000000001,,,,,,Sun Sep 10 2017 14:00:00 GMT+0100 (British Summer Time),02-PM,14,PM,
17050,,4084.15,,,,,,Sun Sep 10 2017 13:00:00 GMT+0100 (British Summer Time),01-PM,13,PM,
17051,,4079.39,,,,,,Mon Sep 11 2017 00:00:00 GMT+0100 (British Summer Time),12-PM,24,PM,
17052,,4050.73,,,,,,Sun Sep 10 2017 11:00:00 GMT+0100 (British Summer Time),11-AM,11,AM,
17053,,4004.84,,,,,,Sun Sep 10 2017 10:00:00 GMT+0100 (British Summer Time),10-AM,10,AM,
17054,,4006.605,,,,,,Sun Sep 10 2017 09:00:00 GMT+0100 (British Summer Time),09-AM,9,AM,
17055,,3997.575,,,,,,Sun Sep 10 2017 08:00:00 GMT+0100 (British Summer Time),08-AM,8,AM,
17056,,3899.5,,,,,,Sun Sep 10 2017 07:00:00 GMT+0100 (British Summer Time),07-AM,7,AM,
17057,,3932.51,,,,,,Sun Sep 10 2017 06:00:00 GMT+0100 (British Summer Time),06-AM,6,AM,
17058,,4087.04,,,,,,Sun Sep 10 2017 05:00:00 GMT+0100 (British Summer Time),05-AM,5,AM,
17059,,4131.555,,,,,,Sun Sep 10 2017 04:00:00 GMT+0100 (British Summer Time),04-AM,4,AM,
17060,,4137.005,,,,,,Sun Sep 10 2017 03:00:00 GMT+0100 (British Summer Time),03-AM,3,AM,
17061,,4180.005,,,,,,Sun Sep 10 2017 02:00:00 GMT+0100 (British Summer Time),02-AM,2,AM,
17062,,4234.5,,,,,,Sun Sep 10 2017 01:00:00 GMT+0100 (British Summer Time),01-AM,1,AM,
17063,,4248.905000000001,,,,,,Sun Sep 10 2017 12:00:00 GMT+0100 (British Summer Time),12-AM,12,AM,
17064,,4265.92,,,,,,Sat Sep 09 2017 23:00:00 GMT+0100 (British Summer Time),11-PM,23,PM,
17065,,4264.764999999999,,,,,,Sat Sep 09 2017 22:00:00 GMT+0100 (British Summer Time),10-PM,22,PM,
17066,,4262.18,,,,,,Sat Sep 09 2017 21:00:00 GMT+0100 (British Summer Time),09-PM,21,PM,
17067,,4260.78,,,,,,Sat Sep 09 2017 20:00:00 GMT+0100 (British Summer Time),08-PM,20,PM,
17068,,4222.74,,,,,,Sat Sep 09 2017 19:00:00 GMT+0100 (British Summer Time),07-PM,19,PM,
17069,,4206.08,,,,,,Sat Sep 09 2017 18:00:00 GMT+0100 (British Summer Time),06-PM,18,PM,
17070,,4239.4349999999995,,,,,,Sat Sep 09 2017 17:00:00 GMT+0100 (British Summer Time),05-PM,17,PM,
17071,,4267.245,,,,,,Sat Sep 09 2017 16:00:00 GMT+0100 (British Summer Time),04-PM,16,PM,
17072,,4281.385,,,,,,Sat Sep 09 2017 15:00:00 GMT+0100 (British Summer Time),03-PM,15,PM,
17073,,4293.465,,,,,,Sat Sep 09 2017 14:00:00 GMT+0100 (British Summer Time),02-PM,14,PM,
17074,,4313.48,,,,,,Sat Sep 09 2017 13:00:00 GMT+0100 (British Summer Time),01-PM,13,PM,
17075,,4327.215,,,,,,Sun Sep 10 2017 00:00:00 GMT+0100 (British Summer Time),12-PM,24,PM,
17076,,4304.85,,,,,,Sat Sep 09 2017 11:00:00 GMT+0100 (British Summer Time),11-AM,11,AM,
17077,,4296.889999999999,,,,,,Sat Sep 09 2017 10:00:00 GMT+0100 (British Summer Time),10-AM,10,AM,
17078,,4301.865,,,,,,Sat Sep 09 2017 09:00:00 GMT+0100 (British Summer Time),09-AM,9,AM,
17079,,4306.77,,,,,,Sat Sep 09 2017 08:00:00 GMT+0100 (British Summer Time),08-AM,8,AM,
17080,,4332.255,,,,,,Sat Sep 09 2017 07:00:00 GMT+0100 (British Summer Time),07-AM,7,AM,
17081,,4364.125,,,,,,Sat Sep 09 2017 06:00:00 GMT+0100 (British Summer Time),06-AM,6,AM,
17082,,4317.63,,,,,,Sat Sep 09 2017 05:00:00 GMT+0100 (British Summer Time),05-AM,5,AM,
17083,,4246.005,,,,,,Sat Sep 09 2017 04:00:00 GMT+0100 (British Summer Time),04-AM,4,AM,
17084,,4236.005,,,,,,Sat Sep 09 2017 03:00:00 GMT+0100 (British Summer Time),03-AM,3,AM,
17085,,4205.05,,,,,,Sat Sep 09 2017 02:00:00 GMT+0100 (British Summer Time),02-AM,2,AM,
17086,,4221.02,,,,,,Sat Sep 09 2017 01:00:00 GMT+0100 (British Summer Time),01-AM,1,AM,
17087,,4272.37,,,,,,Sat Sep 09 2017 12:00:00 GMT+0100 (British Summer Time),12-AM,12,AM,
17088,,4284.395,,,,,,Fri Sep 08 2017 23:00:00 GMT+0100 (British Summer Time),11-PM,23,PM,
17089,,4222.155,,,,,,Fri Sep 08 2017 22:00:00 GMT+0100 (British Summer Time),10-PM,22,PM,
17090,,4171.035,,,,,,Fri Sep 08 2017 21:00:00 GMT+0100 (British Summer Time),09-PM,21,PM,
17091,,4186.88,,,,,,Fri Sep 08 2017 20:00:00 GMT+0100 (British Summer Time),08-PM,20,PM,
17092,,4233.59,,,,,,Fri Sep 08 2017 19:00:00 GMT+0100 (British Summer Time),07-PM,19,PM,
17093,,4257.585,,,,,,Fri Sep 08 2017 18:00:00 GMT+0100 (British Summer Time),06-PM,18,PM,
17094,,4252.505,,,,,,Fri Sep 08 2017 17:00:00 GMT+0100 (British Summer Time),05-PM,17,PM,
17095,,4307.83,,,,,,Fri Sep 08 2017 16:00:00 GMT+0100 (British Summer Time),04-PM,16,PM,
17096,,4293.385,,,,,,Fri Sep 08 2017 15:00:00 GMT+0100 (British Summer Time),03-PM,15,PM,
17097,,4295.585,,,,,,Fri Sep 08 2017 14:00:00 GMT+0100 (British Summer Time),02-PM,14,PM,
17098,,4500.030000000001,,,,,,Fri Sep 08 2017 13:00:00 GMT+0100 (British Summer Time),01-PM,13,PM,
17099,,4647.27,,,,,,Sat Sep 09 2017 00:00:00 GMT+0100 (British Summer Time),12-PM,24,PM,
17100,,4653.76,,,,,,Fri Sep 08 2017 11:00:00 GMT+0100 (British Summer Time),11-AM,11,AM,
17101,,4660.355,,,,,,Fri Sep 08 2017 10:00:00 GMT+0100 (British Summer Time),10-AM,10,AM,
17102,,4672.245000000001,,,,,,Fri Sep 08 2017 09:00:00 GMT+0100 (British Summer Time),09-AM,9,AM,
17103,,4651.39,,,,,,Fri Sep 08 2017 08:00:00 GMT+0100 (British Summer Time),08-AM,8,AM,
17104,,4614.235000000001,,,,,,Fri Sep 08 2017 07:00:00 GMT+0100 (British Summer Time),07-AM,7,AM,
17105,,4615.73,,,,,,Fri Sep 08 2017 06:00:00 GMT+0100 (British Summer Time),06-AM,6,AM,
17106,,4613.514999999999,,,,,,Fri Sep 08 2017 05:00:00 GMT+0100 (British Summer Time),05-AM,5,AM,
17107,,4605.04,,,,,,Fri Sep 08 2017 04:00:00 GMT+0100 (British Summer Time),04-AM,4,AM,
17108,,4623.01,,,,,,Fri Sep 08 2017 03:00:00 GMT+0100 (British Summer Time),03-AM,3,AM,
17109,,4620.99,,,,,,Fri Sep 08 2017 02:00:00 GMT+0100 (British Summer Time),02-AM,2,AM,
17110,,4607.75,,,,,,Fri Sep 08 2017 01:00:00 GMT+0100 (British Summer Time),01-AM,1,AM,
17111,,4653.049999999999,,,,,,Fri Sep 08 2017 12:00:00 GMT+0100 (British Summer Time),12-AM,12,AM,
17112,,4681.03,,,,,,Thu Sep 07 2017 23:00:00 GMT+0100 (British Summer Time),11-PM,23,PM,
17113,,4655.79,,,,,,Thu Sep 07 2017 22:00:00 GMT+0100 (British Summer Time),10-PM,22,PM,
17114,,4630.5650000000005,,,,,,Thu Sep 07 2017 21:00:00 GMT+0100 (British Summer Time),09-PM,21,PM,
17115,,4687.105,,,,,,Thu Sep 07 2017 20:00:00 GMT+0100 (British Summer Time),08-PM,20,PM,
17116,,4733.9400000000005,,,,,,Thu Sep 07 2017 19:00:00 GMT+0100 (British Summer Time),07-PM,19,PM,
17117,,4707.865,,,,,,Thu Sep 07 2017 18:00:00 GMT+0100 (British Summer Time),06-PM,18,PM,
17118,,4703.545,,,,,,Thu Sep 07 2017 17:00:00 GMT+0100 (British Summer Time),05-PM,17,PM,
17119,,4730.014999999999,,,,,,Thu Sep 07 2017 16:00:00 GMT+0100 (British Summer Time),04-PM,16,PM,
17120,,4712.405000000001,,,,,,Thu Sep 07 2017 15:00:00 GMT+0100 (British Summer Time),03-PM,15,PM,
17121,,4689.905000000001,,,,,,Thu Sep 07 2017 14:00:00 GMT+0100 (British Summer Time),02-PM,14,PM,
17122,,4692,,,,,,Thu Sep 07 2017 13:00:00 GMT+0100 (British Summer Time),01-PM,13,PM,
17123,,4643.969999999999,,,,,,Fri Sep 08 2017 00:00:00 GMT+0100 (British Summer Time),12-PM,24,PM,
17124,,4601.67,,,,,,Thu Sep 07 2017 11:00:00 GMT+0100 (British Summer Time),11-AM,11,AM,
17125,,4580.53,,,,,,Thu Sep 07 2017 10:00:00 GMT+0100 (British Summer Time),10-AM,10,AM,
17126,,4551.365,,,,,,Thu Sep 07 2017 09:00:00 GMT+0100 (British Summer Time),09-AM,9,AM,
17127,,4520.66,,,,,,Thu Sep 07 2017 08:00:00 GMT+0100 (British Summer Time),08-AM,8,AM,
17128,,4504.325,,,,,,Thu Sep 07 2017 07:00:00 GMT+0100 (British Summer Time),07-AM,7,AM,
17129,,4508.94,,,,,,Thu Sep 07 2017 06:00:00 GMT+0100 (British Summer Time),06-AM,6,AM,
17130,,4530.325,,,,,,Thu Sep 07 2017 05:00:00 GMT+0100 (British Summer Time),05-AM,5,AM,
17131,,4512.6,,,,,,Thu Sep 07 2017 04:00:00 GMT+0100 (British Summer Time),04-AM,4,AM,
17132,,4491.99,,,,,,Thu Sep 07 2017 03:00:00 GMT+0100 (British Summer Time),03-AM,3,AM,
17133,,4476.48,,,,,,Thu Sep 07 2017 02:00:00 GMT+0100 (British Summer Time),02-AM,2,AM,
17134,,4526.395,,,,,,Thu Sep 07 2017 01:00:00 GMT+0100 (British Summer Time),01-AM,1,AM,
17135,,4609.775,,,,,,Thu Sep 07 2017 12:00:00 GMT+0100 (British Summer Time),12-AM,12,AM,
17136,,4619.6,,,,,,Wed Sep 06 2017 23:00:00 GMT+0100 (British Summer Time),11-PM,23,PM,
17137,,4619.43,,,,,,Wed Sep 06 2017 22:00:00 GMT+0100 (British Summer Time),10-PM,22,PM,
17138,,4619.43,,,,,,Wed Sep 06 2017 21:00:00 GMT+0100 (British Summer Time),09-PM,21,PM,
17139,,4619.43,,,,,,Wed Sep 06 2017 20:00:00 GMT+0100 (British Summer Time),08-PM,20,PM,
17140,,4619.43,,,,,,Wed Sep 06 2017 19:00:00 GMT+0100 (British Summer Time),07-PM,19,PM,
17141,,4619.43,,,,,,Wed Sep 06 2017 18:00:00 GMT+0100 (British Summer Time),06-PM,18,PM,
17142,,4619.43,,,,,,Wed Sep 06 2017 17:00:00 GMT+0100 (British Summer Time),05-PM,17,PM,
17143,,4619.43,,,,,,Wed Sep 06 2017 16:00:00 GMT+0100 (British Summer Time),04-PM,16,PM,
17144,,4568.700000000001,,,,,,Wed Sep 06 2017 15:00:00 GMT+0100 (British Summer Time),03-PM,15,PM,
17145,,4510.370000000001,,,,,,Wed Sep 06 2017 14:00:00 GMT+0100 (British Summer Time),02-PM,14,PM,
17146,,4514.905000000001,,,,,,Wed Sep 06 2017 13:00:00 GMT+0100 (British Summer Time),01-PM,13,PM,
17147,,4537.585,,,,,,Thu Sep 07 2017 00:00:00 GMT+0100 (British Summer Time),12-PM,24,PM,
17148,,4536.76,,,,,,Wed Sep 06 2017 11:00:00 GMT+0100 (British Summer Time),11-AM,11,AM,
17149,,4509.025,,,,,,Wed Sep 06 2017 10:00:00 GMT+0100 (British Summer Time),10-AM,10,AM,
17150,,4503.09,,,,,,Wed Sep 06 2017 09:00:00 GMT+0100 (British Summer Time),09-AM,9,AM,
17151,,4487.405000000001,,,,,,Wed Sep 06 2017 08:00:00 GMT+0100 (British Summer Time),08-AM,8,AM,
17152,,4423.4,,,,,,Wed Sep 06 2017 07:00:00 GMT+0100 (British Summer Time),07-AM,7,AM,
17153,,4400.84,,,,,,Wed Sep 06 2017 06:00:00 GMT+0100 (British Summer Time),06-AM,6,AM,
17154,,4402.325,,,,,,Wed Sep 06 2017 05:00:00 GMT+0100 (British Summer Time),05-AM,5,AM,
17155,,4409.25,,,,,,Wed Sep 06 2017 04:00:00 GMT+0100 (British Summer Time),04-AM,4,AM,
17156,,4438.01,,,,,,Wed Sep 06 2017 03:00:00 GMT+0100 (British Summer Time),03-AM,3,AM,
17157,,4474.415,,,,,,Wed Sep 06 2017 02:00:00 GMT+0100 (British Summer Time),02-AM,2,AM,
17158,,4472.4400000000005,,,,,,Wed Sep 06 2017 01:00:00 GMT+0100 (British Summer Time),01-AM,1,AM,
17159,,4404.26,,,,,,Wed Sep 06 2017 12:00:00 GMT+0100 (British Summer Time),12-AM,12,AM,
17160,,4394.965,,,,,,Tue Sep 05 2017 23:00:00 GMT+0100 (British Summer Time),11-PM,23,PM,
17161,,4398.945,,,,,,Tue Sep 05 2017 22:00:00 GMT+0100 (British Summer Time),10-PM,22,PM,
17162,,4403.02,,,,,,Tue Sep 05 2017 21:00:00 GMT+0100 (British Summer Time),09-PM,21,PM,
17163,,4437.045,,,,,,Tue Sep 05 2017 20:00:00 GMT+0100 (British Summer Time),08-PM,20,PM,
17164,,4416.3099999999995,,,,,,Tue Sep 05 2017 19:00:00 GMT+0100 (British Summer Time),07-PM,19,PM,
17165,,4356.305,,,,,,Tue Sep 05 2017 18:00:00 GMT+0100 (British Summer Time),06-PM,18,PM,
17166,,4232.58,,,,,,Tue Sep 05 2017 17:00:00 GMT+0100 (British Summer Time),05-PM,17,PM,
17167,,4146.844999999999,,,,,,Tue Sep 05 2017 16:00:00 GMT+0100 (British Summer Time),04-PM,16,PM,
17168,,4190,,,,,,Tue Sep 05 2017 15:00:00 GMT+0100 (British Summer Time),03-PM,15,PM,
17169,,4245.02,,,,,,Tue Sep 05 2017 14:00:00 GMT+0100 (British Summer Time),02-PM,14,PM,
17170,,4241.4349999999995,,,,,,Tue Sep 05 2017 13:00:00 GMT+0100 (British Summer Time),01-PM,13,PM,
17171,,4234.325,,,,,,Wed Sep 06 2017 00:00:00 GMT+0100 (British Summer Time),12-PM,24,PM,
17172,,4208.29,,,,,,Tue Sep 05 2017 11:00:00 GMT+0100 (British Summer Time),11-AM,11,AM,
17173,,4144.905000000001,,,,,,Tue Sep 05 2017 10:00:00 GMT+0100 (British Summer Time),10-AM,10,AM,
17174,,4103.425,,,,,,Tue Sep 05 2017 09:00:00 GMT+0100 (British Summer Time),09-AM,9,AM,
17175,,4138.6,,,,,,Tue Sep 05 2017 08:00:00 GMT+0100 (British Summer Time),08-AM,8,AM,
17176,,4101.93,,,,,,Tue Sep 05 2017 07:00:00 GMT+0100 (British Summer Time),07-AM,7,AM,
17177,,3986.735,,,,,,Tue Sep 05 2017 06:00:00 GMT+0100 (British Summer Time),06-AM,6,AM,
17178,,3999.01,,,,,,Tue Sep 05 2017 05:00:00 GMT+0100 (British Summer Time),05-AM,5,AM,
17179,,4013.025,,,,,,Tue Sep 05 2017 04:00:00 GMT+0100 (British Summer Time),04-AM,4,AM,
17180,,4021.075,,,,,,Tue Sep 05 2017 03:00:00 GMT+0100 (British Summer Time),03-AM,3,AM,
17181,,3837.0550000000003,,,,,,Tue Sep 05 2017 02:00:00 GMT+0100 (British Summer Time),02-AM,2,AM,
17182,,3809.995,,,,,,Tue Sep 05 2017 01:00:00 GMT+0100 (British Summer Time),01-AM,1,AM,
17183,,4050.0499999999997,,,,,,Tue Sep 05 2017 12:00:00 GMT+0100 (British Summer Time),12-AM,12,AM,
17184,,4115.995,,,,,,Mon Sep 04 2017 23:00:00 GMT+0100 (British Summer Time),11-PM,23,PM,
17185,,4195.139999999999,,,,,,Mon Sep 04 2017 22:00:00 GMT+0100 (British Summer Time),10-PM,22,PM,
17186,,4227.82,,,,,,Mon Sep 04 2017 21:00:00 GMT+0100 (British Summer Time),09-PM,21,PM,
17187,,4200.455,,,,,,Mon Sep 04 2017 20:00:00 GMT+0100 (British Summer Time),08-PM,20,PM,
17188,,4159.35,,,,,,Mon Sep 04 2017 19:00:00 GMT+0100 (British Summer Time),07-PM,19,PM,
17189,,4043.7799999999997,,,,,,Mon Sep 04 2017 18:00:00 GMT+0100 (British Summer Time),06-PM,18,PM,
17190,,3993.6800000000003,,,,,,Mon Sep 04 2017 17:00:00 GMT+0100 (British Summer Time),05-PM,17,PM,
17191,,4014.9300000000003,,,,,,Mon Sep 04 2017 16:00:00 GMT+0100 (British Summer Time),04-PM,16,PM,
17192,,4067.5200000000004,,,,,,Mon Sep 04 2017 15:00:00 GMT+0100 (British Summer Time),03-PM,15,PM,
17193,,4197.6,,,,,,Mon Sep 04 2017 14:00:00 GMT+0100 (British Summer Time),02-PM,14,PM,
17194,,4191,,,,,,Mon Sep 04 2017 13:00:00 GMT+0100 (British Summer Time),01-PM,13,PM,
17195,,4129.905000000001,,,,,,Tue Sep 05 2017 00:00:00 GMT+0100 (British Summer Time),12-PM,24,PM,
17196,,4251.115,,,,,,Mon Sep 04 2017 11:00:00 GMT+0100 (British Summer Time),11-AM,11,AM,
17197,,4342.825,,,,,,Mon Sep 04 2017 10:00:00 GMT+0100 (British Summer Time),10-AM,10,AM,
17198,,4344.1849999999995,,,,,,Mon Sep 04 2017 09:00:00 GMT+0100 (British Summer Time),09-AM,9,AM,
17199,,4269.455,,,,,,Mon Sep 04 2017 08:00:00 GMT+0100 (British Summer Time),08-AM,8,AM,
17200,,4323.365,,,,,,Mon Sep 04 2017 07:00:00 GMT+0100 (British Summer Time),07-AM,7,AM,
17201,,4430.885,,,,,,Mon Sep 04 2017 06:00:00 GMT+0100 (British Summer Time),06-AM,6,AM,
17202,,4405.825,,,,,,Mon Sep 04 2017 05:00:00 GMT+0100 (British Summer Time),05-AM,5,AM,
17203,,4375.08,,,,,,Mon Sep 04 2017 04:00:00 GMT+0100 (British Summer Time),04-AM,4,AM,
17204,,4374.255,,,,,,Mon Sep 04 2017 03:00:00 GMT+0100 (British Summer Time),03-AM,3,AM,
17205,,4409.905000000001,,,,,,Mon Sep 04 2017 02:00:00 GMT+0100 (British Summer Time),02-AM,2,AM,
17206,,4424.96,,,,,,Mon Sep 04 2017 01:00:00 GMT+0100 (British Summer Time),01-AM,1,AM,
17207,,4473.594999999999,,,,,,Mon Sep 04 2017 12:00:00 GMT+0100 (British Summer Time),12-AM,12,AM,
17208,,4515.135,,,,,,Sun Sep 03 2017 23:00:00 GMT+0100 (British Summer Time),11-PM,23,PM,
17209,,4535.094999999999,,,,,,Sun Sep 03 2017 22:00:00 GMT+0100 (British Summer Time),10-PM,22,PM,
17210,,4527.09,,,,,,Sun Sep 03 2017 21:00:00 GMT+0100 (British Summer Time),09-PM,21,PM,
17211,,4517.09,,,,,,Sun Sep 03 2017 20:00:00 GMT+0100 (British Summer Time),08-PM,20,PM,
17212,,4505.52,,,,,,Sun Sep 03 2017 19:00:00 GMT+0100 (British Summer Time),07-PM,19,PM,
17213,,4479.085,,,,,,Sun Sep 03 2017 18:00:00 GMT+0100 (British Summer Time),06-PM,18,PM,
