Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT
2019-08-10 04-AM,BTCUSDT,11839.03,11850,11795.47,11803.62,526.47,6219185.44
2019-08-10 03-AM,BTCUSDT,11801.73,11839.04,11770,11839.03,996.29,11761440.64
2019-08-10 02-AM,BTCUSDT,11897.05,11906.55,11751.61,11801.73,1576.33,18626258.93
2019-08-10 01-AM,BTCUSDT,11928.71,11940,11869,11897.05,1025.63,12202594.7
2019-08-10 12-AM,BTCUSDT,11879.99,11985,11878.07,11928.71,1801.16,21495300.48
2019-08-09 11-PM,BTCUSDT,11845,11901.36,11842.87,11879.99,691.4,8207614.58
2019-08-09 10-PM,BTCUSDT,11928.11,11965,11832.31,11845,1428.81,17002179.53
2019-08-09 09-PM,BTCUSDT,11889.97,11933,11865.01,11928.11,1437.94,17113122.14
2019-08-09 08-PM,BTCUSDT,11837.18,11900,11825.6,11889.97,950.33,11281462.88
2019-08-09 07-PM,BTCUSDT,11853.15,11910,11808.41,11837.18,2398.67,28477001.51
2019-08-09 06-PM,BTCUSDT,11809.07,11859.97,11801,11853.15,1082.97,12816752.5
2019-08-09 05-PM,BTCUSDT,11795.64,11823.26,11746.75,11809.07,994.33,11713825.29
2019-08-09 04-PM,BTCUSDT,11743.37,11880,11700,11795.64,1750.67,20658712.36
2019-08-09 03-PM,BTCUSDT,11791.96,11793.31,11720,11743.37,1014.27,11921074.0
2019-08-09 02-PM,BTCUSDT,11828.88,11843.07,11700,11791.96,1702.81,20026507.05
2019-08-09 01-PM,BTCUSDT,11768.77,11896.46,11764.9,11828.88,1934.64,22904545.27
2019-08-09 12-PM,BTCUSDT,11705.01,11787.76,11700,11768.77,1397.9,16421983.46
2019-08-09 11-AM,BTCUSDT,11719.12,11778.36,11700,11705.01,1100.94,12922235.12
2019-08-09 10-AM,BTCUSDT,11765.21,11820,11700,11719.12,2146.88,25224232.76
2019-08-09 09-AM,BTCUSDT,11840.01,11859.94,11710,11765.21,2390.33,28141539.47
2019-08-09 08-AM,BTCUSDT,11873.42,11970,11806,11840.01,3930.72,46744526.89
2019-08-09 07-AM,BTCUSDT,11856.63,11900,11826.5,11873.42,1529.66,18128176.09
2019-08-09 06-AM,BTCUSDT,11860.44,11872.34,11804,11856.63,872.44,10328804.17
2019-08-09 05-AM,BTCUSDT,11887.42,11900,11818.01,11860.44,1002.4,11892484.57
2019-08-09 04-AM,BTCUSDT,11871.07,11934.35,11869.6,11887.42,752.22,8951759.89
2019-08-09 03-AM,BTCUSDT,11923,11950,11848.95,11871.07,943.16,11219763.45
2019-08-09 02-AM,BTCUSDT,11892.91,11929.16,11864.72,11923,986.1,11728608.83
2019-08-09 01-AM,BTCUSDT,11969.96,11970,11778,11892.91,1824.1,21716352.97
2019-08-09 12-AM,BTCUSDT,11999.77,12045.68,11887,11969.96,2518.2,30148415.39
2019-08-08 11-PM,BTCUSDT,11848.39,12060,11844.02,11999.77,4538.65,54257568.63
2019-08-08 10-PM,BTCUSDT,11754.76,11875,11754.76,11848.39,2626.58,31010735.75
2019-08-08 09-PM,BTCUSDT,11654.76,11790,11650,11754.76,1416.09,16600175.29
2019-08-08 08-PM,BTCUSDT,11615.82,11670.7,11550,11654.76,1862.22,21653901.99
2019-08-08 07-PM,BTCUSDT,11661.25,11683.83,11558.29,11615.82,1789.94,20804376.33
2019-08-08 06-PM,BTCUSDT,11592.9,11675.05,11531.62,11661.25,1832.26,21287906.84
2019-08-08 05-PM,BTCUSDT,11726.53,11750,11521,11592.9,4247.04,49312830.76
2019-08-08 04-PM,BTCUSDT,11692.81,11799.22,11670,11726.53,1505.27,17670983.88
2019-08-08 03-PM,BTCUSDT,11720.84,11769.57,11688.17,11692.81,1266.39,14861757.63
2019-08-08 02-PM,BTCUSDT,11679.89,11768.76,11645,11720.84,2939.36,34407241.05
2019-08-08 01-PM,BTCUSDT,11843.21,11853.16,11669.72,11679.89,2863.46,33694923.45
2019-08-08 12-PM,BTCUSDT,11826.85,11923,11770,11843.21,1696.2,20110243.01
2019-08-08 11-AM,BTCUSDT,11832.79,11914.96,11786,11826.85,1434.84,17005927.06
2019-08-08 10-AM,BTCUSDT,11874.99,11874.99,11809.86,11832.79,1518.05,17976740.27
2019-08-08 09-AM,BTCUSDT,11900.84,11944.7,11829.26,11874.99,1670.94,19852152.58
2019-08-08 08-AM,BTCUSDT,11919.98,11975,11865.01,11900.84,2500.23,29831770.91
2019-08-08 07-AM,BTCUSDT,11847.21,11920,11800.02,11919.98,2196.11,26056151.07
2019-08-08 06-AM,BTCUSDT,11921.59,11925.02,11757,11847.21,2764.56,32690527.52
2019-08-08 05-AM,BTCUSDT,11948.27,11950,11888,11921.59,801.95,9557337.41
2019-08-08 04-AM,BTCUSDT,11955.96,11972.2,11873.93,11948.27,891.84,10629963.57
2019-08-08 03-AM,BTCUSDT,11940.82,12000,11925.3,11955.96,1810.22,21662141.5
2019-08-08 02-AM,BTCUSDT,11899.92,11973.54,11883,11940.82,880.29,10500272.51
2019-08-08 01-AM,BTCUSDT,11975,11975.01,11843,11899.92,1219.45,14503457.37
2019-08-08 12-AM,BTCUSDT,11975.03,12017.75,11885,11975,1501.46,17941607.81
2019-08-07 11-PM,BTCUSDT,11971.58,12016.02,11827.04,11975.03,2044.71,24445398.05
2019-08-07 10-PM,BTCUSDT,11945.12,12030,11883.03,11971.58,2992.52,35858591.37
2019-08-07 09-PM,BTCUSDT,11895.67,12079.51,11805.8,11945.12,2996.86,35820818.47
2019-08-07 08-PM,BTCUSDT,11792.77,11976.08,11616,11895.67,3830.26,45358534.16
2019-08-07 07-PM,BTCUSDT,11750.14,11818.96,11669.99,11792.77,1897.91,22305752.44
2019-08-07 06-PM,BTCUSDT,11790.39,11822,11750,11750.14,2165.22,25522954.09
2019-08-07 05-PM,BTCUSDT,11674.59,11793.53,11630.52,11790.39,2309.6,27050747.73
2019-08-07 04-PM,BTCUSDT,11662.75,11725.01,11487,11674.59,4278.66,49759945.97
2019-08-07 03-PM,BTCUSDT,12064.94,12093.18,11611,11662.75,6122.25,71895067.85
2019-08-07 02-PM,BTCUSDT,12034.25,12114.72,12011.9,12064.94,2396.62,28901926.48
2019-08-07 01-PM,BTCUSDT,11783.59,12141.17,11783.59,12034.25,9630.96,115436149.21
2019-08-07 12-PM,BTCUSDT,11743.94,11800,11707.08,11783.59,2454.15,28864536.75
2019-08-07 11-AM,BTCUSDT,11638.66,11745.8,11585,11743.94,2377.14,27766711.31
2019-08-07 10-AM,BTCUSDT,11631.23,11700,11630,11638.66,1868.91,21818615.78
2019-08-07 09-AM,BTCUSDT,11574.93,11665.43,11520,11631.23,1415.64,16427828.39
2019-08-07 08-AM,BTCUSDT,11538.61,11607.38,11463.14,11574.93,1709.34,19735649.7
2019-08-07 07-AM,BTCUSDT,11631.25,11645.44,11525.96,11538.61,1780.94,20613242.41
2019-08-07 06-AM,BTCUSDT,11615.96,11683.41,11570.46,11631.25,1139.16,13252973.36
2019-08-07 05-AM,BTCUSDT,11694.8,11725,11580.85,11615.96,1578.91,18396611.13
2019-08-07 04-AM,BTCUSDT,11640.43,11725.27,11606.49,11694.8,1765.36,20607220.24
2019-08-07 03-AM,BTCUSDT,11642.31,11670,11550,11640.43,1917.67,22258641.67
2019-08-07 02-AM,BTCUSDT,11526.89,11694.02,11521.78,11642.31,2014.18,23407616.73
2019-08-07 01-AM,BTCUSDT,11474.18,11575.94,11456.5,11526.89,1452.97,16749865.41
2019-08-07 12-AM,BTCUSDT,11481.69,11520,11382.84,11474.18,1702.31,19501882.48
2019-08-06 11-PM,BTCUSDT,11322.55,11515,11292.73,11481.69,2454.72,28055237.16
2019-08-06 10-PM,BTCUSDT,11382.41,11447,11226.7,11322.55,3351.63,37969151.83
2019-08-06 09-PM,BTCUSDT,11674.38,11677.16,11326,11382.41,4921.76,56370538.5
2019-08-06 08-PM,BTCUSDT,11710,11747,11615.05,11674.38,1249.13,14597186.9
2019-08-06 07-PM,BTCUSDT,11734.08,11761.4,11634.21,11710,1720.62,20144657.42
2019-08-06 06-PM,BTCUSDT,11713.34,11750,11682.13,11734.08,1388.58,16259091.43
2019-08-06 05-PM,BTCUSDT,11788.62,11836,11693.27,11713.34,2575.19,30320326.89
2019-08-06 04-PM,BTCUSDT,11700,11800,11666.66,11788.62,1576.62,18510768.14
2019-08-06 03-PM,BTCUSDT,11739.99,11760.93,11680,11700,1803.01,21133451.28
2019-08-06 02-PM,BTCUSDT,11799.96,11800,11680.77,11739.99,1427.74,16772493.44
2019-08-06 01-PM,BTCUSDT,11704.05,11799.99,11651.25,11799.96,2199.52,25798247.75
2019-08-06 12-PM,BTCUSDT,11777.65,11797.94,11570.03,11704.05,4553.44,53164665.96
2019-08-06 11-AM,BTCUSDT,11748.89,11846.63,11680,11777.65,3472.99,40918910.28
2019-08-06 10-AM,BTCUSDT,12220.36,12295,11600,11748.89,8402.69,100230824.33
2019-08-06 09-AM,BTCUSDT,12202.35,12259.52,12196.57,12220.36,1348.83,16478449.4
2019-08-06 08-AM,BTCUSDT,12185.24,12258.57,12176,12202.35,1854.33,22640947.51
2019-08-06 07-AM,BTCUSDT,12145.08,12330.7,12134.51,12185.24,5399.97,65900455.33
2019-08-06 06-AM,BTCUSDT,11827.92,12199,11810.83,12145.08,7668.96,91955502.91
2019-08-06 05-AM,BTCUSDT,11702.47,11828.3,11695.63,11827.92,1936.73,22795790.82
2019-08-06 04-AM,BTCUSDT,11709.82,11712.55,11650.62,11702.47,925.95,10819518.61
2019-08-06 03-AM,BTCUSDT,11664.9,11734.95,11655,11709.82,1785.16,20876789.76
2019-08-06 02-AM,BTCUSDT,11692.8,11698.96,11572.41,11664.9,2248.09,26153634.02
2019-08-06 01-AM,BTCUSDT,11779.93,11810.74,11570,11692.8,3732.28,43648803.62
2019-08-06 12-AM,BTCUSDT,11828.8,11839.82,11705,11779.93,1747.24,20584700.92
2019-08-05 11-PM,BTCUSDT,11809.84,11850,11760,11828.8,1075.23,12694547.16
2019-08-05 10-PM,BTCUSDT,11742.41,11858.2,11730,11809.84,1387.94,16375956.54
2019-08-05 09-PM,BTCUSDT,11732.03,11794,11700,11742.41,1065.79,12512735.41
2019-08-05 08-PM,BTCUSDT,11752.44,11840,11702.55,11732.03,2557.3,30063316.92
2019-08-05 07-PM,BTCUSDT,11809.51,11822.22,11750,11752.44,1309.31,15423141.78
2019-08-05 06-PM,BTCUSDT,11775.6,11871.38,11753.82,11809.51,1484.24,17539046.26
2019-08-05 05-PM,BTCUSDT,11864.38,11937.52,11750,11775.6,3335.74,39580956.59
2019-08-05 04-PM,BTCUSDT,11749.97,11900,11715,11864.38,2754.02,32507590.84
2019-08-05 03-PM,BTCUSDT,11775.07,11775.13,11653.12,11749.97,2720.78,31862862.72
2019-08-05 02-PM,BTCUSDT,11745,11810.61,11720.82,11775.07,2082.29,24503506.51
2019-08-05 01-PM,BTCUSDT,11755.05,11795,11713,11745,1615.58,18985733.08
2019-08-05 12-PM,BTCUSDT,11777.64,11800,11700,11755.05,3181.78,37389739.17
2019-08-05 11-AM,BTCUSDT,11616.54,11778.76,11577,11777.64,2989.49,34933636.14
2019-08-05 10-AM,BTCUSDT,11720,11774,11550.44,11616.54,3077.91,35959797.1
2019-08-05 09-AM,BTCUSDT,11749.46,11749.99,11666.36,11720,1646.26,19267064.61
2019-08-05 08-AM,BTCUSDT,11671.2,11750,11653.06,11749.46,2668.18,31208384.09
2019-08-05 07-AM,BTCUSDT,11607.32,11848,11591.02,11671.2,4490.95,52699440.44
2019-08-05 06-AM,BTCUSDT,11531.67,11634.4,11484.65,11607.32,1962.14,22693298.62
2019-08-05 05-AM,BTCUSDT,11562,11571.85,11514,11531.67,1291.97,14907954.16
2019-08-05 04-AM,BTCUSDT,11562.97,11602.53,11521.52,11562,1910.38,22098544.12
2019-08-05 03-AM,BTCUSDT,11600,11648,11465.39,11562.97,2881.37,33281181.89
2019-08-05 02-AM,BTCUSDT,11409.94,11600,11355.83,11600,3805.92,43612155.14
2019-08-05 01-AM,BTCUSDT,11177.15,11460,11149.68,11409.94,5404.01,61164880.73
2019-08-05 12-AM,BTCUSDT,10929.23,11198,10927.8,11177.15,2957.89,32762178.84
2019-08-04 11-PM,BTCUSDT,10944.47,10979.61,10901,10929.23,1949.76,21325804.56
2019-08-04 10-PM,BTCUSDT,10944.94,11040,10917.18,10944.47,3380.73,37135380.02
2019-08-04 09-PM,BTCUSDT,10913.5,10968.58,10777,10944.94,2479.95,26961392.72
2019-08-04 08-PM,BTCUSDT,10921.14,10970,10891,10913.5,850.69,9303248.82
2019-08-04 07-PM,BTCUSDT,10906.9,10939,10896.3,10921.14,724.55,7911668.17
2019-08-04 06-PM,BTCUSDT,10896.69,10943.68,10880,10906.9,941.03,10264878.97
2019-08-04 05-PM,BTCUSDT,10918.2,10941.2,10851,10896.69,1245.71,13590338.38
2019-08-04 04-PM,BTCUSDT,10944.15,10992.1,10877,10918.2,2773.36,30284965.72
2019-08-04 03-PM,BTCUSDT,10771.9,10973.53,10770,10944.15,4678.71,50927221.87
2019-08-04 02-PM,BTCUSDT,10657.86,10780,10655.68,10771.9,1637.91,17569835.52
2019-08-04 01-PM,BTCUSDT,10648.53,10703,10636.01,10657.86,781.96,8339283.81
2019-08-04 12-PM,BTCUSDT,10668.56,10708.93,10630.84,10648.53,803.81,8571169.32
2019-08-04 11-AM,BTCUSDT,10716.8,10724.96,10650,10668.56,612.46,6545703.09
2019-08-04 10-AM,BTCUSDT,10739.47,10742.29,10680.02,10716.8,848.84,9096868.54
2019-08-04 09-AM,BTCUSDT,10662.99,10739.78,10629.46,10739.47,989.78,10577317.1
2019-08-04 08-AM,BTCUSDT,10670,10706.8,10660.18,10662.99,788.29,8424100.59
2019-08-04 07-AM,BTCUSDT,10710,10714.16,10645,10670,1015.89,10852157.39
2019-08-04 06-AM,BTCUSDT,10609.68,10714.6,10595.6,10710,1171.66,12501117.28
2019-08-04 05-AM,BTCUSDT,10611.27,10670.67,10552,10609.68,1772.48,18822478.17
2019-08-04 04-AM,BTCUSDT,10755.02,10757.24,10577.77,10611.27,2905.71,30939732.61
2019-08-04 03-AM,BTCUSDT,10804,10808.21,10700,10755.02,1707.05,18342657.64
2019-08-04 02-AM,BTCUSDT,10849.11,10854.42,10793.59,10804,787.33,8516518.98
2019-08-04 01-AM,BTCUSDT,10833.66,10880.2,10828.83,10849.11,678.48,7362500.22
2019-08-04 12-AM,BTCUSDT,10816.86,10897,10805,10833.66,1468.45,15932842.78
2019-08-03 11-PM,BTCUSDT,10820.62,10826,10775.47,10816.86,463.02,5003605.68
2019-08-03 10-PM,BTCUSDT,10830.86,10849,10773,10820.62,677.82,7326165.99
2019-08-03 09-PM,BTCUSDT,10877.8,10889.77,10802,10830.86,742.37,8052990.06
2019-08-03 08-PM,BTCUSDT,10850.6,10880,10812.04,10877.8,627.46,6804769.21
2019-08-03 07-PM,BTCUSDT,10845.98,10904.77,10800.01,10850.6,1759.31,19110602.73
2019-08-03 06-PM,BTCUSDT,10829.55,10870.66,10796.4,10845.98,1190.72,12906309.48
2019-08-03 05-PM,BTCUSDT,10793.54,10850.59,10785.92,10829.55,1317.64,14255789.08
2019-08-03 04-PM,BTCUSDT,10733.05,10820,10710,10793.54,1261.45,13607638.19
2019-08-03 03-PM,BTCUSDT,10791.48,10809,10675.5,10733.05,1371.87,14754900.61
2019-08-03 02-PM,BTCUSDT,10796,10818.99,10775,10791.48,795.68,8589483.84
2019-08-03 01-PM,BTCUSDT,10731.85,10828.55,10731.85,10796,1767.71,19077698.14
2019-08-03 12-PM,BTCUSDT,10743.92,10745.09,10662.15,10731.85,1455.08,15581708.58
2019-08-03 11-AM,BTCUSDT,10768.02,10783.34,10731.02,10743.92,561.78,6044684.62
2019-08-03 10-AM,BTCUSDT,10763.38,10790,10733,10768.02,553.86,5959691.33
2019-08-03 09-AM,BTCUSDT,10784.85,10875.89,10700,10763.38,1711.9,18442244.73
2019-08-03 08-AM,BTCUSDT,10827.78,10840.57,10746.41,10784.85,946.65,10222604.56
2019-08-03 07-AM,BTCUSDT,10798.99,10848.63,10769.21,10827.78,803.99,8682762.97
2019-08-03 06-AM,BTCUSDT,10777.9,10822.64,10758.72,10798.99,842.59,9091610.06
2019-08-03 05-AM,BTCUSDT,10846.31,10862.43,10720,10777.9,1887.38,20324836.85
2019-08-03 04-AM,BTCUSDT,10778.52,10849.29,10777.86,10846.31,1183.47,12796157.27
2019-08-03 03-AM,BTCUSDT,10789.7,10838.98,10758.81,10778.52,1840.39,19862131.06
2019-08-03 02-AM,BTCUSDT,10642.17,10815,10590.17,10789.7,4180.28,44870282.91
2019-08-03 01-AM,BTCUSDT,10516.69,10666,10516.31,10642.17,2756.75,29277278.65
2019-08-03 12-AM,BTCUSDT,10523.75,10555.07,10497.93,10516.69,780.87,8217406.96
2019-08-02 11-PM,BTCUSDT,10515.16,10545,10494.11,10523.75,905.46,9526612.22
2019-08-02 10-PM,BTCUSDT,10408.77,10528,10401.63,10515.16,1123.56,11770682.3
2019-08-02 09-PM,BTCUSDT,10383.07,10458.92,10351.24,10408.77,1086.61,11302449.14
2019-08-02 08-PM,BTCUSDT,10444.41,10450,10361.75,10383.07,1075.14,11187689.83
2019-08-02 07-PM,BTCUSDT,10456.24,10462.53,10411.55,10444.41,884.44,9232225.37
2019-08-02 06-PM,BTCUSDT,10441.33,10480.76,10410.02,10456.24,1730.33,18092765.37
2019-08-02 05-PM,BTCUSDT,10422.79,10469.35,10386.55,10441.33,2124.19,22162717.55
2019-08-02 04-PM,BTCUSDT,10612.14,10670,10350,10422.79,6482.08,68079853.83
2019-08-02 03-PM,BTCUSDT,10590,10643.56,10545,10612.14,2318.56,24594318.37
2019-08-02 02-PM,BTCUSDT,10544.88,10590,10508,10590,1476.14,15564946.59
2019-08-02 01-PM,BTCUSDT,10554.78,10573.27,10507.36,10544.88,1934.05,20389893.13
2019-08-02 12-PM,BTCUSDT,10467.17,10565.43,10462.17,10554.78,1512.75,15910451.7
2019-08-02 11-AM,BTCUSDT,10495.8,10536.41,10465,10467.17,1116.57,11726931.01
2019-08-02 10-AM,BTCUSDT,10443.92,10511.98,10439.94,10495.8,1044.11,10940048.29
2019-08-02 09-AM,BTCUSDT,10500.98,10540.18,10435.78,10443.92,1635.68,17149243.62
2019-08-02 08-AM,BTCUSDT,10531.45,10534.59,10464.33,10500.98,1606.2,16862467.56
2019-08-02 07-AM,BTCUSDT,10455.31,10570,10453.47,10531.45,2383.77,25092683.1
2019-08-02 06-AM,BTCUSDT,10432.39,10500,10416,10455.31,2291.84,23967816.9
2019-08-02 05-AM,BTCUSDT,10369.12,10432.39,10360.47,10432.39,1040.68,10819734.22
2019-08-02 04-AM,BTCUSDT,10335.77,10390.85,10314.8,10369.12,721.7,7475888.98
2019-08-02 03-AM,BTCUSDT,10376.98,10410,10322.1,10335.77,1266.33,13123587.06
2019-08-02 02-AM,BTCUSDT,10384.93,10406.76,10370,10376.98,890.13,9248167.42
2019-08-02 01-AM,BTCUSDT,10374.99,10399.99,10355.96,10384.93,719.9,7471076.82
2019-08-02 12-AM,BTCUSDT,10374.99,10440.61,10281.35,10374.99,2064.82,21412861.89
2019-08-01 11-PM,BTCUSDT,10374.88,10407.86,10353.55,10374.99,1515.23,15728978.71
2019-08-01 10-PM,BTCUSDT,10406.98,10430.82,10345.12,10374.88,1373.5,14261133.99
2019-08-01 09-PM,BTCUSDT,10387,10424.58,10338,10406.98,1606.44,16681359.35
2019-08-01 08-PM,BTCUSDT,10283.73,10467.86,10270.3,10387,4635.87,48096339.37
2019-08-01 07-PM,BTCUSDT,10170.36,10341.78,10168.55,10283.73,3471.81,35564915.34
2019-08-01 06-PM,BTCUSDT,10085.44,10192.63,10073.53,10170.36,2253.05,22833693.19
2019-08-01 05-PM,BTCUSDT,10051.71,10105.04,10011.29,10085.44,1517.83,15269992.61
2019-08-01 04-PM,BTCUSDT,10013.86,10056.47,9991.66,10051.71,1141.76,11461366.05
2019-08-01 03-PM,BTCUSDT,9994.68,10020,9956,10013.86,905.58,9052928.05
2019-08-01 02-PM,BTCUSDT,10045.17,10047.61,9973.75,9994.68,1257.73,12589264.11
2019-08-01 01-PM,BTCUSDT,10024.33,10060,10005.7,10045.17,1251.68,12560573.3
2019-08-01 12-PM,BTCUSDT,9962.86,10040.98,9960,10024.33,2718.49,27202962.1
2019-08-01 11-AM,BTCUSDT,9943.99,9977.99,9925.02,9962.86,1005.09,9998418.54
2019-08-01 10-AM,BTCUSDT,9970.71,9972.86,9903.69,9943.99,1351.8,13421648.21
2019-08-01 09-AM,BTCUSDT,9968.72,9974.46,9924.05,9970.71,1089.45,10835845.4
2019-08-01 08-AM,BTCUSDT,9960.19,9994,9956.36,9968.72,567.06,5656559.78
2019-08-01 07-AM,BTCUSDT,9956.7,9990,9935.27,9960.19,1069.77,10659328.82
2019-08-01 06-AM,BTCUSDT,9908.55,9972.22,9878,9956.7,1800.27,17847393.79
2019-08-01 05-AM,BTCUSDT,9977.28,9989,9863.46,9908.55,1559.86,15493692.99
2019-08-01 04-AM,BTCUSDT,9988.02,9999.96,9935.39,9977.28,1179.63,11752814.48
2019-08-01 03-AM,BTCUSDT,10029.27,10029.88,9966.38,9988.02,1118.05,11179127.48
2019-08-01 02-AM,BTCUSDT,10020.29,10038.56,9988.88,10029.27,843.51,8444553.15
2019-08-01 01-AM,BTCUSDT,10043.02,10065.07,9980,10020.29,1142.37,11436738.72
2019-08-01 12-AM,BTCUSDT,10080.53,10155.06,10030.11,10043.02,2051.76,20699773.98
2019-07-31 11-PM,BTCUSDT,10000.83,10091.73,9991.51,10080.53,980.93,9851910.93
2019-07-31 10-PM,BTCUSDT,10050,10053.64,9966.18,10000.83,885.85,8863681.99
2019-07-31 09-PM,BTCUSDT,10011.19,10052.18,9987.39,10050,574.97,5762438.93
2019-07-31 08-PM,BTCUSDT,9979.89,10059.98,9979.89,10011.19,907.89,9103032.47
2019-07-31 07-PM,BTCUSDT,9974.64,10000,9950,9979.89,697.94,6966448.76
2019-07-31 06-PM,BTCUSDT,10022.46,10025,9933.99,9974.64,1285.04,12823940.81
2019-07-31 05-PM,BTCUSDT,9965.88,10028.24,9935.98,10022.46,1373.11,13725140.84
2019-07-31 04-PM,BTCUSDT,10049.64,10109.8,9931,9965.88,2950.59,29545200.1
2019-07-31 03-PM,BTCUSDT,9939.33,10086.79,9936.88,10049.64,3296.15,33062045.85
2019-07-31 02-PM,BTCUSDT,9955.19,10019.89,9905,9939.33,3213.27,32014743.2
2019-07-31 01-PM,BTCUSDT,9829.57,9958.99,9823,9955.19,2466.78,24375621.77
2019-07-31 12-PM,BTCUSDT,9758.1,9880,9755.64,9829.57,3482.04,34166113.6
2019-07-31 11-AM,BTCUSDT,9770.22,9774.9,9729.51,9758.1,745.43,7270059.7
2019-07-31 10-AM,BTCUSDT,9754.15,9786.12,9742.6,9770.22,883.6,8624398.64
2019-07-31 09-AM,BTCUSDT,9755.73,9766.83,9718.59,9754.15,975.17,9499230.85
2019-07-31 08-AM,BTCUSDT,9733.71,9772.54,9730.2,9755.73,763.94,7453236.55
2019-07-31 07-AM,BTCUSDT,9777.02,9809.99,9724.07,9733.71,1284.62,12538207.67
2019-07-31 06-AM,BTCUSDT,9706.14,9790,9688.98,9777.02,1344.02,13112731.58
2019-07-31 05-AM,BTCUSDT,9673.73,9777,9666.57,9706.14,1504.62,14618293.9
2019-07-31 04-AM,BTCUSDT,9668.96,9677,9641.21,9673.73,525.81,5080563.84
2019-07-31 03-AM,BTCUSDT,9665.88,9687.95,9631.06,9668.96,748.79,7239108.1
2019-07-31 02-AM,BTCUSDT,9696.05,9698.96,9662.58,9665.88,1452.05,14051465.76
2019-07-31 01-AM,BTCUSDT,9691.42,9720,9640,9696.05,2733.73,26464568.0
2019-07-31 12-AM,BTCUSDT,9574.21,9699,9555,9691.42,1621.98,15652195.16
2019-07-30 11-PM,BTCUSDT,9561.64,9595.01,9555.67,9574.21,453.97,4347753.1
2019-07-30 10-PM,BTCUSDT,9577.14,9629,9548.27,9561.64,1712.65,16433159.49
2019-07-30 09-PM,BTCUSDT,9537.08,9585,9512.66,9577.14,668.38,6382075.45
2019-07-30 08-PM,BTCUSDT,9598.52,9617.69,9520,9537.08,900.35,8618682.03
2019-07-30 07-PM,BTCUSDT,9624.64,9648.97,9502.21,9598.52,1427.92,13671562.6
2019-07-30 06-PM,BTCUSDT,9612.55,9650.55,9562.84,9624.64,1372.5,13211854.26
2019-07-30 05-PM,BTCUSDT,9684.85,9684.85,9577.78,9612.55,1714.75,16508033.46
2019-07-30 04-PM,BTCUSDT,9682.35,9714,9655,9684.85,1631.01,15776530.5
2019-07-30 03-PM,BTCUSDT,9558.25,9714.28,9557.78,9682.35,3344.88,32320738.87
2019-07-30 02-PM,BTCUSDT,9541.88,9577.8,9537.69,9558.25,964.35,9220054.81
2019-07-30 01-PM,BTCUSDT,9536.53,9554.88,9525.3,9541.88,1002.63,9566325.59
2019-07-30 12-PM,BTCUSDT,9522.9,9588,9514,9536.53,2490.32,23797813.56
2019-07-30 11-AM,BTCUSDT,9502.93,9564.86,9450,9522.9,3089.75,29451350.97
2019-07-30 10-AM,BTCUSDT,9487.43,9526,9465.35,9502.93,663.44,6302385.44
2019-07-30 09-AM,BTCUSDT,9478.31,9500.26,9468.62,9487.43,426.56,4047156.05
2019-07-30 08-AM,BTCUSDT,9501.29,9521.94,9460.02,9478.31,556.08,5279964.66
2019-07-30 07-AM,BTCUSDT,9504.77,9513.59,9480.22,9501.29,626.36,5949774.32
2019-07-30 06-AM,BTCUSDT,9452.89,9530,9450.43,9504.77,901.63,8564809.85
2019-07-30 05-AM,BTCUSDT,9445.13,9474.03,9427,9452.89,1657.05,15652812.73
2019-07-30 04-AM,BTCUSDT,9441.29,9460.9,9430,9445.13,700.0,6612065.25
2019-07-30 03-AM,BTCUSDT,9425.55,9453.58,9403,9441.29,856.31,8076812.08
2019-07-30 02-AM,BTCUSDT,9465.25,9488.94,9402,9425.55,2271.64,21461554.31
2019-07-30 01-AM,BTCUSDT,9532.58,9534,9460.71,9465.25,701.99,6668212.2
2019-07-30 12-AM,BTCUSDT,9507.64,9539,9503.07,9532.58,617.33,5879212.95
2019-07-29 11-PM,BTCUSDT,9532.3,9542.99,9450,9507.64,1220.27,11608340.11
2019-07-29 10-PM,BTCUSDT,9511.44,9549,9483.33,9532.3,547.88,5212636.1
2019-07-29 09-PM,BTCUSDT,9526.46,9548.92,9509.95,9511.44,406.77,3877964.59
2019-07-29 08-PM,BTCUSDT,9487.63,9538.11,9470,9526.46,602.81,5734854.06
2019-07-29 07-PM,BTCUSDT,9519.55,9530.67,9480,9487.63,498.7,4742965.88
2019-07-29 06-PM,BTCUSDT,9499.52,9534.55,9451.94,9519.55,842.02,7990810.42
2019-07-29 05-PM,BTCUSDT,9552.05,9566.61,9425.02,9499.52,1514.7,14418274.27
2019-07-29 04-PM,BTCUSDT,9539.64,9693.98,9411.31,9552.05,2879.22,27546998.02
2019-07-29 03-PM,BTCUSDT,9556.1,9600,9502.08,9539.64,1063.99,10165263.48
2019-07-29 02-PM,BTCUSDT,9569.65,9605.99,9525.55,9556.1,1090.71,10436177.98
2019-07-29 01-PM,BTCUSDT,9550.36,9635.96,9505.94,9569.65,1648.24,15774779.28
2019-07-29 12-PM,BTCUSDT,9484.96,9559.53,9470.21,9550.36,867.75,8251497.59
2019-07-29 11-AM,BTCUSDT,9511.69,9533,9465.13,9484.96,772.04,7334490.63
2019-07-29 10-AM,BTCUSDT,9494.08,9544,9456.14,9511.69,1002.16,9527468.82
